Title ID (2)	Region (1)	Name	Update Version (3)	FW VERSION (4)	PKG direct link (5)	NoNPDRM mirror	Last Modification Date	File Size	SHA256
PCSB00972	EU	SWORD ART ONLINE: HOLLOW REALIZATION	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00972/PCSB00972_T7/563c58d97ccd308b/EP0700-PCSB00972_00-SWORDARTHR0000EU-A0101-V0100-576a834289f642a5acac7a5170fcb242714fdd4b-PE.pkg			183923376	88aead8d686ec6d4309ef6c25f89204d42d6b1065b304532030d2708b05cf0e5
PCSB00972	EU	SWORD ART ONLINE: HOLLOW REALIZATION	3.20	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00972/PCSB00972_T7/563c58d97ccd308b/EP0700-PCSB00972_00-SWORDARTHR0000EU-A0320-V0100-c1686ee1150e6788560ff1041ddcf21e276de27f-PE.pkg			3033669760	1416458e45c36709b144c1ef57b427308bf1554b39bef84354494ead587279f6
PCSB00973	EU	Atelier Sophie ~The Alchemist of the Mysterious Book~	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00973/PCSB00973_T0/535b30df03ad1151/EP4108-PCSB00973_00-SOPHIE00MASTER00-A0101-V0100-6ef54c405d0a4b3ca7f49082868c13bf8fa5e4e7-PE.pkg			40277168	c57057711d70a3aec34c3c593e6ccdfe87aab4d73aa710c431dab14b591d9e83
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE	1.03	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00983/PCSB00983_T1/db4526e26b6f717b/EP0700-PCSB00983_00-VSTA000000000000-A0103-V0100-d85fac5fcfaaa6f6731eae5d3d0f840ea25c8b3b-PE.pkg			427037280	3d1c47868eca86a3eb26f869a39a8f36f15171d4f4516b036f64eaab6e5337e0
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE	1.04	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00983/PCSB00983_T1/db4526e26b6f717b/EP0700-PCSB00983_00-VSTA000000000000-A0104-V0100-d84f688011bc483cc369aa8eacb60200ed64f9ca-PE.pkg			487208992	2050fdb5516ebacc2f452b7453fe3d60608cb36a45898a142ba230695a3a463c
PCSB00993	EU	Claire: Extended Cut	1.05	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00993/PCSB00993_T7/eb8393c07440b363/EP0310-PCSB00993_00-CLAIREEXTENDEDCU-A0105-V0100-46f9283016232d8d547d3b91a8c53253329fa1d7-PE.pkg			193590256	bf9753967f71628d6016ca6b6dbc5f8e88d8c7d00529d6fbb9176e878a242c0d
PCSB00997	EU	Delta Strike: First Assault	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00997/PCSB00997_T0/78ed0e65326b0029/EP1972-PCSB00997_00-00DELTA0STRIKE00-A0101-V0100-723e848c587ea32b15e3df8e0fbcf4d88e085d26-PE.pkg			81172272	575ed85eececb2dc54da7f6d4af382577154eee8a7292aea28288d0695b21005
PCSB00998	EU	Bard's Gold	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00998/PCSB00998_T1/10dcf8ad6808b118/EP1612-PCSB00998_00-BARDSGOLDGAME000-A0101-V0100-ec828907ec6860102a37563d6d79c60262dd90bd-PE.pkg			13067408	1c3d7e1423c788e3a087adcb33cc1baa9ae86907593edaf779a7e002259b5beb
PCSB01003	EU	Toukiden 2	1.02	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01003/PCSB01003_T3/b829715f07cb3f90/EP4108-PCSB01003_00-TOUKIDEN20000000-A0102-V0100-9f27807a1df5336d8ead75938a4528006d870935-PE.pkg			25584848	866f43cb1dba3d67236a5d4d2ba5b9877ac9665c76350512774e7221d4db482d
PCSB01003	EU	Toukiden 2	1.03	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01003/PCSB01003_T3/b829715f07cb3f90/EP4108-PCSB01003_00-TOUKIDEN20000000-A0103-V0100-5ab53e86b6e989ba0dcb59513e567a4a16fe4aa2-PE.pkg			25585168	dfde469ab7269d4d5af13e2800e52a7504a46c843e0d19807d401d722c9cf06d
PCSB01006	EU	Wanderjahr	1.02	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01006/PCSB01006_T1/5d17d5ce2fbb765d/EP4252-PCSB01006_00-WDJRFULLGAME0001-A0102-V0100-28a106886e7465ac45f82fac157d62d2a092859d-PE.pkg	 		1203744	2864bc8f5f1a8b29cef45724c5160e939b7289e66423d315cb3b3c57683d408d
PCSB01008	EU	Active Soccer 2 DX	1.03	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01008/PCSB01008_T7/cf8588403adaa7f3/EP8940-PCSB01008_00-ACTIVESOCCER2DXX-A0103-V0100-48ffd1b10f8c33d1a2398cbe1287abf43228cabd-PE.pkg			27519104	a49bc4d14d77e31033b4a9921502128ffff360c71f363cb58bc06ed498bec861
PCSB01010	EU	Dungeon Punks	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01010/PCSB01010_T0/d015c3884c75d421/EP0873-PCSB01010_00-DUNGEONPUNKS0004-A0101-V0100-296f4030201264e3538a19a09ad5017db1f0d5f9-PE.pkg	 		22708640	0884fea21690e865f1ce5c289ddce6041b8451bad7692e086794bca8f346cad4
PCSB01011	EU	Valkyrie Drive Bhikkhuni	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01011/PCSB01011_T0/6537eb725c161e35/EP4293-PCSB01011_00-APP0000000000000-A0101-V0100-912eb578f030337a4e76c24e0f8f49e7dee61955-PE.pkg	 		34731072	a2682887f0245764c02aa735ceceaa46d4c2c6477df9037770d122d097c5c00c
PCSB01012	EU	SteinsGate 0	1.02	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01012/PCSB01012_T1/be20306f3a25733f/EP4293-PCSB01012_00-STEINSGATEZEROPV-A0102-V0100-626b1b99291d6cba6d974f777e5c36c9f01c5798-PE.pkg			31705728	6dabe2c92b0d12bba64affe8c08da66505d7958e791c4a32856c946b93f2ed23
PCSB01015	EU	Talisman: Digital Edition	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01015/PCSB01015_T0/d8185ea2632319e2/EP2581-PCSB01015_00-TALISMANDIGIEDIT-A0101-V0100-afe7a451358acb00a85ae9b94c81bb23b51796a2-PE.pkg			3698096	9e644ee20f356809a8a60860b70ce91113fd26858e230870de5e8bdd54a89bc9
PCSB01017	EU	Darkest Dungeon	1.15	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01017/PCSB01017_T14/1ef69920e570357e/EP2483-PCSB01017_00-RHSDDPSV00000001-A0115-V0101-73e3108f7d6b7e1f68a5046506094c908cb1a783-PE.pkg			485728656	4df09897bfaf8391f173a56cda2fdeb663815d3dfb3f1374b10c29e7d160b54c
PCSB01019	EU	Root Letter	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01019/PCSB01019_T0/d558eb43e1da215a/EP4293-PCSB01019_00-PKG000000000GAME-A0101-V0100-0baa79ce8e115089a9346c70fea3a42564ceb150-PE.pkg			23150576	b9f384d6990b287299c2c71a28b2deb535f66b0454b754cef6ecd4a1438ddf1f
PCSB01020	EU	GAROU: MARK OF THE WOLVES	1.02	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01020/PCSB01020_T1/d560d69f702ea30e/EP0576-PCSB01020_00-GAROU00000000PSV-A0102-V0100-f3083cac2a75b8166618bf3c06348fdb98e60786-PE.pkg			1026000	e980284fad60c89f427d62b68d184341534e928d728d97d76616c55285522bc0
PCSB01021	EU	Exile's End	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01021/PCSB01021_T0/49a1d51dabfd6645/EP1023-PCSB01021_00-0000000000000000-A0101-V0101-0a8bd1573e57862e668e4feff58e51d3416fbdc5-PE.pkg			87610992	a58cf2fa9ba15aa2a8fbdeba92abe8c56a87fce3a3ec74e1755785cdce64cb26
PCSB01028	EU	Shantae: Half-Genie Hero	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01028/PCSB01028_T3/85f37eb8ce31cb34/EP8916-PCSB01028_00-G000000000000945-A0101-V0100-8eac26fe60a74a5e4118f1b0b22657cb392fc3c2-PE.pkg			274642448	9b30bdd1afc9171fd9e65e0450ce70f05cd1b49eca4a35cacbc7aa226b95ec39
PCSB01028	EU	Shantae: Half-Genie Hero	1.04	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01028/PCSB01028_T3/85f37eb8ce31cb34/EP8916-PCSB01028_00-G000000000000945-A0104-V0100-c0e07c43c6136c52970f24331b7e56f4d86a4e71-PE.pkg			397443760	5074edc24681f45778eb5babead845fd9ea288de3a3873ca877c7a844170c591
PCSB01030	EU	Fate/EXTELLA: The Umbral Star	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01030/PCSB01030_T0/49e689f9c6327e74/EP4492-PCSB01030_00-FATEEXTELLA00000-A0101-V0100-24978b96e34034b2e3dca29aa7c4a2e920dfe364-PE.pkg			9244016	8eff267048bbfd458ca5a5837dc506e1df64b9240923a27fdb181be20ca648b4
PCSB01036	EU	Demetrios - The BIG Cynical Adventure	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01036/PCSB01036_T0/b2c8301a1d157845/EP1762-PCSB01036_00-DEMETRIOS0000000-A0101-V0100-30cc8dd6ffec1ddb5803b517309cd5195c3ef64e-PE.pkg			40696736	74538e9d4b2ec3ec9accb1b5a443d171366b6120d579b46fdb7c5e7b6fb294e5
PCSB01037	EU	Slain: Back from Hell	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01037/PCSB01037_T0/4803f502c4ac8109/EP8925-PCSB01037_00-0000000000000000-A0101-V0100-a70137f08cee647e79b1797faf07fb820f9b783f-PE.pkg			44449584	42161d3b3445e54d2cbe058a18584f83432502689fa0b1983ab117ade0a425e4
PCSB01047	EU	Lichtspeer	1.02	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01047/PCSB01047_T1/a0ee398c9148451b/EP2627-PCSB01047_00-LICHTSPEERGAME00-A0102-V0100-1aff0bfc902629738eb364dde9809add172fcc70-PE.pkg			132920528	e93ced4f6718255467eac4b019251b038408fa02a1a9198629014cc6c6142e89
PCSB01053	EU	Full Throttle Remastered	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01053/PCSB01053_T0/d1d5b8a5b0abb427/EP2154-PCSB01053_00-FULLTHROTTLEVTUS-A0101-V0100-2130d53a1d68881751bfae7f34b81de7b05943de-PE.pkg			986092992	ceb50f712b9748e49f883a20f71c2e5e3702282355fc5a2a2b74ed3314014f70
PCSB01070	EU	The Deer God	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01070/PCSB01070_T2/e581323f292752e3/EP1191-PCSB01070_00-THEDEERGODVITA00-A0102-V0100-06c1764aa08d022e91ecf0d599ac6893798b6075-PE.pkg			188449040	59e8baad730ba1c8b953397237a71d74910e991547f409d942aed12eac307550
PCSB01072	EU	Salt and Sanctuary 	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01072/PCSB01072_T0/12707e15111f24d5/EP0609-PCSB01072_00-SALTSANCTUARY000-A0101-V0100-0df5ff9316aaab5dc402f24d30f89f7c5e65d9ac-PE.pkg	 		11210128	dfaea7036dab801a440f06980755ff5f93f2bb509e7d27307a6b80673c189067
PCSB01073	EU	GOD WARS Future Past	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01073/PCSB01073_T0/1c9b4171c08cc5d1/EP1063-PCSB01073_00-GODWARSFUTURE001-A0101-V0100-c494dfc64a36f66d5890a981cb3bd81c8da471bb-PE.pkg			912226768	e449fbda89903a9c9988e06614962f2944cd9321eff9c383a527e0a0cfc88ba9
PCSB01075	EU	Chaos;Child	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01075/PCSB01075_T0/7d12f087750b543b/EP4293-PCSB01075_00-CHAOSCHILDPSVEU0-A0101-V0100-1fa1a7ee16dc865b9d84e32133614f843f389ef6-PE.pkg			572872672	c0fef6d219fcd472a634e05bad11d024ea00eb2e1643f46e498ed83314ae3caa
PCSB01081	EU	Ys Origin	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01081/PCSB01081_T1/6613bad6199f94b0/EP1470-PCSB01081_00-G000000000000997-A0101-V0100-333fed064d082b8d17b6b7e67f636c55c3e16ae7-PE.pkg			1433805504	91178aebf448f9d50e88937c0072e83b2444dc34a04c76019cfca8ff310b99ce
PCSB01081	EU	Ys Origin	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01081/PCSB01081_T1/6613bad6199f94b0/EP1470-PCSB01081_00-G000000000000997-A0102-V0100-919e1b668178042c9d5a1cdc4a5b6462489e9b9c-PE.pkg			1434491888	14ee65b14d46eb0ffcf8e9132a2526729c9fc085559a37b0c9e16f3a48b8769f
PCSB01083	EU	Windjammers	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01083/PCSB01083_T0/b3a725ef53430e0f/EP1470-PCSB01083_00-G000000000000999-A0101-V0100-894531ee70162a84ab1f38d77daa6bc894e8cb60-PE.pkg			139313216	1376cf4e78f0b574e00489e6f8f99bfa79b0ac6100206bf8e8bd06583e2f797c
PCSB01087	EU	Atelier Firis ~The Alchemist and the Mysterious Journey~	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01087/PCSB01087_T0/7692c1fa2a85bc2e/EP4108-PCSB01087_00-FIRISMASTER00000-A0101-V0100-cdcf740c9a85b67095ec4ef5dd2c01642d5e2810-PE.pkg			406829664	4049ef21d469c643f4a0c19ed72f2ba659c5f7e2d399274a92c0c9551d994ba4
PCSB01096	EU	Siralim 2	1.09	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01096/PCSB01096_T7/0f53606fb0f743ba/EP1155-PCSB01096_00-VITASIRALIM20000-A0109-V0100-2abac9264988cafbed95ab97f7331f51177624fe-PE.pkg			142357392	dce8cbacaf050175f3010924916247e8e96704794669987fa2dfc4d75f0e2643
PCSB01101	EU	Accel World vs. Sword Art Online	2.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01101/PCSB01101_T1/e9bef92f51f49f3b/EP0700-PCSB01101_00-AWVSSAOMT0000000-A0201-V0100-89d0b5d28f9b23fb7ceae7b967aa03d755508141-PE.pkg			534976224	cb46e679cc5140ebedf6fdcc29c741ae571519c89eebbe374289377829a6bf46
PCSB01101	EU	Accel World vs. Sword Art Online	2.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01101/PCSB01101_T1/e9bef92f51f49f3b/EP0700-PCSB01101_00-AWVSSAOMT0000000-A0203-V0100-5f2a8837fef71bde39b7087e961503d65e1ccd94-PE.pkg			535100304	3e1556e47be1bdf10506780e5ff5364f3ae16b7962501f72625c6ae0664ee54a
PCSB01114	EU	SteamWorld Dig 2	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01114/PCSB01114_T0/6962372f81c34ed0/EP4473-PCSB01114_00-G000000000001029-A0101-V0100-2b5a1041e8e54dca09d6fc73d81e3cdf4a40e7dd-PE.pkg			16967152	d1f7704706e8caff6b0109af8ac3631836870254c095fae3f4be457ae7606758
PCSB01119	EU	Plantera	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01119/PCSB01119_T0/e3557e09370b9a7d/EP0896-PCSB01119_00-RATAGAMEPLANTERA-A0101-V0100-2fe7519681a7ccc04431e7b0637da99e26ff1236-PE.pkg			636928	5a7b91a145cdf866dadaaf7ed90dc93092e3b5ed68cf1fcd08501cade3b7503a
PCSB01122	EU	Rabi-Ribi	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01122/PCSB01122_T2/3bf5daa96ed39998/EP4293-PCSB01122_00-0000000000000001-A0103-V0100-ca3cc995df8be4e0d0b26786a083c72592d211c5-PE.pkg			34009136	424d63275e3d41d7aaa22390becf1cc5d1b0554df803420f6be4e6652d274c77
PCSB01124	EU	Dragons Online	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01124/PCSB01124_T2/678e07a403648226/EP8949-PCSB01124_00-G000000000001039-A0101-V0100-280fb2c1425ce24dcca3e53644bce14ddc3681d2-PE.pkg			68462176	3c7f9598ef08ea5f62964c4588710221ebbffa4c5aee7bce932dd80f016b0a20
PCSB01127	EU	Danganronpa V3: Killing Harmony	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01127/PCSB01127_T0/41b717ba88ed71e8/EP1063-PCSB01127_00-DANGANV3VITA0000-A0101-V0100-1ae619d9d0f567a9e71d1c8ef960abae5a661906-PE.pkg			120103728	ad2f2c6e1cb00b0d230409a8d287e662bcef1a3cf61c89d8405754daf12c17bd
PCSB01128	EU	Ys VIII -Lacrimosa of DANA-	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01128/PCSB01128_T2/d14413f32bd2e19e/EP1063-PCSB01128_00-YSVIIIGAME000000-A0101-V0100-d4ca35eb5118b0e468f4791d49364b2b17db4c71-PE.pkg			135606608	770aa0ca5099e4ef6dee260e74218e0eeb785127db56c5fb2c93c75fd46dacbc
PCSB01128	EU	Ys VIII -Lacrimosa of DANA-	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01128/PCSB01128_T2/d14413f32bd2e19e/EP1063-PCSB01128_00-YSVIIIGAME000000-A0102-V0100-9c466f4e86eb0d0af40135c71c7a072e20e64863-PE.pkg			292163552	de288e8f29f000ab9fd123d8d41c61efd0c6afa5cb7b6f95d2503740702c5891
PCSB01129	EU	Touhou Kobuto V: Burst Battle	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01129/PCSB01129_T0/82f5e7e8121f4c97/EP1063-PCSB01129_00-KBTVGAME00000001-A0101-V0101-58efd917d81a0d77c5da2cfa166c0d6b67ec7423-PE.pkg			40786608	6ce654d01435d7fd783f111db69d315f449b82d3aba6d7625ed5cd44d60cfa4a
PCSB01129	EU	Touhou Kobuto V: Burst Battle	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01129/PCSB01129_T0/82f5e7e8121f4c97/EP1063-PCSB01129_00-KBTVGAME00000001-A0102-V0100-2fe559aa43776ae944e9d1605d52ff95616c61bf-PE.pkg			134107072	75355601520413667dab1fd9d4339d11efa77ff2bebcd829cbe2cfd669b1e713
PCSB01136	EU	Fallen Legion: Flames of Rebellion	1.07	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01136/PCSB01136_T6/2a2d451162692a02/EP0701-PCSB01136_00-G000000000001050-A0107-V0100-0ae801bdfda47acc82fe9abb7fe8fd89ec57fa72-PE.pkg			604497712	2450ded7a4dc4233955440de37b4992c0433e12d004f8603ec4e30d8dfd21e46
PCSB01151	EU	Vostok Inc.	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01151/PCSB01151_T3/48f23f24cd8c2647/EP1160-PCSB01151_00-VOSTOKINCMASTER0-A0103-V0100-551b086a7cc057769d137ba46d0a82bb81d0e964-PE.pkg			151969200	f77b775bfc69490d8740113a1a8d80f2e082aaa722cb488408064a30c118797c
PCSB01154	EU	Licky The Lucky Lizard Lives Again	1.05	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01154/PCSB01154_T4/ef30422dad6dff32/EP2917-PCSB01154_00-LICKYLIZARD00005-A0105-V0100-f56c6357cf69576fb7097e5d0dd95c2cf1219c63-PE.pkg			32392816	9634670742fd657f87141a5178ae5a086bc8e92e9f31bb204d039ea9cd3443e7
PCSB01157	EU	Undertale	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01157/PCSB01157_T7/8d91afd44b357744/EP3746-PCSB01157_00-G000000000001070-A0101-V0100-545d50742859696ec8eecab6014b3df051e4409c-PE.pkg			67512672	d4dc4c4b0ba6a85b450ff3c0dfb72e24da020d062fba666ba6b5c7bc6f6a6b22
PCSB01157	EU	Undertale	1.08	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01157/PCSB01157_T7/8d91afd44b357744/EP3746-PCSB01157_00-G000000000001070-A0108-V0100-6df671ab2429b767f59e6247ae946a266b61ad55-PE.pkg			67595584	6872cc763d47c0f6c7ae0b6b6816f75cc1c658b76ce87c97faeea94286edaa14
PCSB01163	EU	Secret of Mana	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01163/PCSB01163_T0/49cb517f015b868f/EP0082-PCSB01163_00-SECRETOFMANAPSV0-A0101-V0100-7f98c652294b655f5e8bd441dc37dc93be485455-PE.pkg			401336576	12dc31780013627590147b817138abbb1c6887f1cce181f33df683fbdf054bfb
PCSB01163	EU	Secret of Mana	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01163/PCSB01163_T1/db10aff1986ecb5c/EP0082-PCSB01163_00-SECRETOFMANAPSV0-A0101-V0100-e5f85309aa0fae6e476e7e08943d584209f27139-PE.pkg			401336576	12dc31780013627590147b817138abbb1c6887f1cce181f33df683fbdf054bfb
PCSB01163	EU	Secret of Mana	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01163/PCSB01163_T1/db10aff1986ecb5c/EP0082-PCSB01163_00-SECRETOFMANAPSV0-A0102-V0100-00118e38409d57562293c312168066e9117d6789-PE.pkg			422345888	4c161859d423ea0803303da3c3681d6363c7f1d7fbdd00027cc0347e5f8d0252
PCSB01164	EU	Factotum 90	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01164/PCSB01164_T0/748d0419388901df/EP0995-PCSB01164_00-G000000000001077-A0101-V0100-d93fe25eaad13b1ce8d680f1c87c759fb81c0c36-PE.pkg			26249264	22b723db082ab9fa27fa4c865fb9bcae3a72d930430d4b699fa8451cf406f75b
PCSB01169	EU	Burly Men at Sea	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01169/PCSB01169_T1/825b6bff222bc073/EP1698-PCSB01169_00-BURLYMENATSEA000-A0102-V0100-1811024339f0dbcb81e9fed465b6253600619d40-PE.pkg			67439552	86670f516cf1964995f5f8cca94e2b140573674264e7ba4720bfc554528c4d67
PCSB01183	EU	DIGIMONSTORY  HACKER'S MEMORY	1.04	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01183/PCSB01183_T2/8e0f5afd49f2fb9a/EP0700-PCSB01183_00-DSHACKERSMEMORY1-A0104-V0100-46d3f9db15e72bff44c3d715bb178c2e63199352-PE.pkg			109689120	8fe3983c833a4e89dc012ab3ab2ffd24e761fc1ae29a3487493e4f547cf4e2c8
PCSB01187	EU	Alteric	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01187/PCSB01187_T0/bccd8ac6e0ef7c70/EP1661-PCSB01187_00-G000000000001100-A0101-V0100-a924c49a4b32c6035410767dd9e6d193cd507f9b-PE.pkg			46025344	2af2ae64f5e6516e436a77b78dca58946834f157dbbc86246fcbc418adab64d8
PCSB01188	EU	Spiral Splatter	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01188/PCSB01188_T0/546dc60e67519cb4/EP1661-PCSB01188_00-G000000000001101-A0101-V0100-447f2c03d5e03ed529368e6785535cfd3fc676a7-PE.pkg			46198016	79147054a7d80c75b4f8a6705ec9e202a6f209499a3499db7516c901999186de
PCSE00029	EU	StarDrone Extreme	1.01	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00029/PCSE00029_T2/502cd1680bd05b8a/UP4101-PCSE00029_00-STARDRONEEXTREME-A0101-V0101-1a0b69e69b960c8db334f2cb8ad486feaed2950f-PE.pkg	 		12994768	9d83d97a1f559c45f8747e79b0eae185408dcdb5b781526d823ac3943c0ef05b
PCSE00235	EU	Dead or Alive 5 Plus	1.01	2.06	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00235/PCSE00235_T1/e42e5a457c1831c2/UP4108-PCSE00235_00-DEADORALIVE5PLUS-A0101-V0101-9b63bf045e7771ffb015c40befb92e94b2f1b91e-PE.pkg	 		22056928	42049bf7069e4f866c436c8472622274b8ce04301ad2a8ccda18465ec76b03a2
PCSF00001	EU	Uncharted: Golden Abyss (EN-ES-PT-PL-RU)	1.03	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00001/PCSF00001_T4/74f61796089e5633/EP9000-PCSF00001_00-0000000000000000-A0103-V0100-3a140143015381c9dab50560545190f6de4c84db-PE.pkg	 		93492432	b20fff735c03a4e0d35d9060b598947c2f8ae8941290934023dbdb45420ff7e0
PCSF00002	EU	ModNation Racers Roadtrip	1.02	1.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00002/PCSF00002_T1/fa0d206b8b72a00d/EP9000-PCSF00002_00-MNRV000000000000-A0102-V0100-1c4e1e05623fcd5346135b01bc72e57fe7323ecc-PE.pkg	 		79805632	7ce5bf51fe4bc45d980380a2d23608ea5183e165c765b867b618e58c09e36e04
PCSF00003	EU	Resistance: Burning Skies	1.02	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00003/PCSF00003_T1/9d7e42ce8cf8d22a/EP9000-PCSF00003_00-RESISTANCEVITAE1-A0102-V0100-7dcf0cb88a6ba934062897b4e19e5bf855bfbd15-PE.pkg	 		18978192	afb744b56d0afc5da97bd8c0b3b66d75643e78006d1854a806d552356eda81be
PCSF00006	EU	Everybody's Golf	1.09	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00006/PCSF00006_T6/b09db04d60b5f1b2/EP9000-PCSF00006_00-0011223344556677-A0109-V0100-42f29094f4ac7bfc1a6ba90189f0bb1502684e6a-PE.pkg	 		592095184	89c32cac95aa59bf1224b35ab3dff874cc0e3ff58fce28722ac95f74dfaf127d
PCSF00007	EU	Wipeout 2048	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00007/PCSF00007_T6/2af8218e1f35b702/EP9000-PCSF00007_00-WIPEOUT2048BASE0-A0104-V0100-19c83744fca1f0e4452a443b097f73b771280e3d-PE.pkg	 		147982560	4c3dc0be5e58cc7e364f6c7f8f1f6a36d6c05b8676605dc5467ddb0bf8e724cd
PCSF00010	EU	Hustle Kings	1.01	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00010/PCSF00010_T1/6da0fdcb0cd4c2e6/EP9000-PCSF00010_00-UHUSTLEKIN000001-A0101-V0101-6a8ea5360ae157b40226c9f3abf44a9ac56f219c-PE.pkg	 		14002848	1b2527157b20bb852d4ee0c7baa95a68b617909a70c392fc81f96e01b014022b
PCSF00012	EU	Uncharted: Golden Abyss (EN-DE-FR-IT-NL)	1.03	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00012/PCSF00012_T4/b5d50e0b8223976a/EP9000-PCSF00012_00-0000000000000000-A0103-V0100-2325cc7774eda39fb90c2eb6a1c6ff217b5561a3-PE.pkg	 		88557584	d856d17dfc8f5d661c615ff02b536055ddb99e488c0bd1cfeedb7f93abaf064b
